"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","CPI","ENRG","AGRWTH","A","2009",-3.882281,
"DNK","CPI","ENRG","AGRWTH","A","2010",9.125011,
"DNK","CPI","ENRG","AGRWTH","A","2011",8.824628,
"DNK","CPI","ENRG","AGRWTH","A","2012",3.259871,
"DNK","CPI","ENRG","AGRWTH","A","2013",-0.5391701,
"DNK","CPI","ENRG","AGRWTH","A","2014",-0.2165177,
"DNK","CPI","ENRG","AGRWTH","A","2015",-6.766919,
"DNK","CPI","ENRG","AGRWTH","A","2016",-3.335107,
"DNK","CPI","ENRG","AGRWTH","A","2017",1.418675,
"DNK","CPI","ENRG","AGRWTH","A","2018",3.034976,
"DNK","CPI","ENRG","AGRWTH","A","2019",-0.2649968,
"DNK","CPI","ENRG","AGRWTH","A","2020",-5.453842,
"DNK","CPI","ENRG","AGRWTH","A","2021",11.53909,
"DNK","CPI","ENRG","AGRWTH","A","2022",41.6256,
"FIN","CPI","ENRG","AGRWTH","A","1984",-0.6402144,
"FIN","CPI","ENRG","AGRWTH","A","1985",2.081926,
"FIN","CPI","ENRG","AGRWTH","A","1986",-6.225,
"FIN","CPI","ENRG","AGRWTH","A","1987",3.892295,
"FIN","CPI","ENRG","AGRWTH","A","1988",-1.291592,
"FIN","CPI","ENRG","AGRWTH","A","1989",4.196707,
"FIN","CPI","ENRG","AGRWTH","A","1990",9.577149,
"FIN","CPI","ENRG","AGRWTH","A","1991",2.815974,
"FIN","CPI","ENRG","AGRWTH","A","1992",3.572905,
"FIN","CPI","ENRG","AGRWTH","A","1993",11.13076,
"FIN","CPI","ENRG","AGRWTH","A","1994",-2.090082,
"FIN","CPI","ENRG","AGRWTH","A","1995",0.6395133,
"FIN","CPI","ENRG","AGRWTH","A","1996",10.23594,
"FIN","CPI","ENRG","AGRWTH","A","1997",1.744902,
"FIN","CPI","ENRG","AGRWTH","A","1998",-1.284747,
"FIN","CPI","ENRG","AGRWTH","A","1999",3.772676,
"FIN","CPI","ENRG","AGRWTH","A","2000",12.55305,
"FIN","CPI","ENRG","AGRWTH","A","2001",-1.771829,
"FIN","CPI","ENRG","AGRWTH","A","2002",-0.9052883,
"FIN","CPI","ENRG","AGRWTH","A","2003",4.815233,
"FIN","CPI","ENRG","AGRWTH","A","2004",3.786963,
"FIN","CPI","ENRG","AGRWTH","A","2005",6.793381,
