Entity,Code,Year,Solar (% growth),Coal (% growth),Gas (% growth),Nuclear (% growth),Oil (% growth),Wind (% growth),Hydro (% growth),Other renewables (% growth)
Slovenia,SVN,2011,407.6923,1.3768911,-14.434063,9.86389,-0.38117766,,-21.159803,14.027155
Slovenia,SVN,2012,146.9697,-5.050957,-3.8133025,-11.053907,-2.0798326,,9.460974,5.95237
Slovenia,SVN,2013,31.901836,-3.4059703,-1.777637,-4.1244507,-5.4312525,,18.722761,-2.2471845
Slovenia,SVN,2014,19.534885,-21.073807,-10.187351,20.188677,-1.1030912,0,31.60509,-0.7662833
Slovenia,SVN,2015,6.6147804,1.057446,6.09169,-11.334383,-1.4918625,50,-37.49179,3.0887961
Slovenia,SVN,2016,-2.5547445,6.887758,6.0362577,1.1862636,7.32857,0.2739668,18.251038,5.992508
Slovenia,SVN,2017,6.317234,-0.30982494,5.2677274,9.978509,2.4050832,-4.9936113,-14.094043,3.8477063
Slovenia,SVN,2018,-10.182935,-2.2405028,-1.061213,-8.09564,2.772534,5.3358912,21.610664,-7.204074
Slovenia,SVN,2019,18.857002,-5.4607034,0.4284382,0.7758856,-4.66333,2.1425009,-4.7812223,-6.052065
Slovenia,SVN,2020,21.501196,-3.6972344,-0.18098354,9.130466,-16.278177,1.6422749,10.150123,8.260738
Slovenia,SVN,2021,-17.922794,-17.72046,5.32583,-10.181612,6.118822,-11.4541645,-4.602766,7.6076984
Slovenia,SVN,1991,,-8.699799,-4.9289646,7.139766,-3.3109605,,21.31809,
Slovenia,SVN,1992,,4.1692853,-15.565318,-19.810183,-2.9438794,,-5.127496,
Slovenia,SVN,1993,,-4.6839533,-0.6772101,-0.37773252,20.240938,,-11.335087,
Slovenia,SVN,1994,,-6.855941,8.891857,16.506577,8.206665,,11.993408,
Slovenia,SVN,1995,,3.7329674,10.989904,3.6884308,8.4155445,,-4.324794,
Slovenia,SVN,1996,,-7.712406,1.5993953,-4.5407,15.527582,,12.792122,
Slovenia,SVN,1997,,10.87265,6.302595,10.017538,0.07927418,,-15.730643,
Slovenia,SVN,1998,,1.2692332,2.4421096,0,-4.1238904,,11.614359,
Slovenia,SVN,1999,,-8.521223,4.3866873,-6.435543,0.44852495,,8.376813,
Slovenia,SVN,2000,,3.9038658,-3.333497,1.3841629,-5.2257357,,2.540791,125.80645
Slovenia,SVN,2001,,6.02113,2.9585838,10.417974,4.2629957,,-0.99113584,2.8571367
Slovenia,SVN,2002,,8.932066,-3.5440624,5.155027,-2.8606892,,-12.723923,41.666676
Slovenia,SVN,2003,,-5.1121473,10.625612,-5.8068037,1.3315558,,-10.745549,19.607841
Slovenia,SVN,2004,,1.6696811,-0.89577436,4.839647,3.275013,,38.484943,-0.81967115
Slovenia,SVN,2005,,0.34446716,3.1992078,7.7853084,1.5565276,,-15.482294,-9.090906
Slovenia,SVN,2006,,1.9692302,-3.0292869,-5.710399,4.754472,,3.7561417,-10.000002
Slovenia,SVN,2007,,1.6510963,1.6938448,2.6496053,-1.287365,,-9.0504055,5.050504
Slovenia,SVN,2008,,-3.6538005,-3.9577544,10.1492405,16.013348,,23.025108,179.8077
South Africa,ZAF,2001,16.12904,0.35755634,21.34986,-17.609531,2.150631,,56.312466,-11.392671
South Africa,ZAF,2002,14.814817,-4.8756957,0.65460205,11.866772,2.5778413,,21.092403,8.792246
South Africa,ZAF,2003,12.096763,11.147511,-24.38543,5.6042075,3.6040306,,-60.29693,-11.275255
South Africa,ZAF,2004,11.51079,9.570456,131.28047,5.5446863,3.7533402,100,14.808453,-6.4887342
South Africa,ZAF,2005,9.677422,-7.8131256,41.951324,-15.506548,0.17683506,0,40.213226,11.364233
South Africa,ZAF,2006,9.411764,1.8557906,8.3685875,-11.216629,1.9426227,0,117.5488,-4.65554
South Africa,ZAF,2007,8.064508,2.6859045,1.2337327,12.876522,2.0510554,0,-1.1043489,6.1652303
South Africa,ZAF,2008,7.9602003,11.565029,3.456986,14.906776,-5.164522,75,-56.04372,5.9465647
South Africa,ZAF,2009,7.3732734,0.52205324,-15.245718,-1.5226066,-1.9259095,42.857147,15.242696,-1.5347481
South Africa,ZAF,2010,18.454933,-1.0661304,24.009073,5.6301713,4.3972135,13.333344,-21.267282,-11.756849
South Africa,ZAF,2011,190.94205,-2.4899602,3.854704,-4.6203794,1.1730313,8.823526,168.07463,3.9616466
South Africa,ZAF,2012,7.0983768,-2.4008036,1.7841816,0.5071521,2.563417,0,-66.75691,2.5728106
South Africa,ZAF,2013,182.55814,0.022220612,-6.9528875,8.780182,1.7671943,0,8.385384,13.038338
South Africa,ZAF,2014,342.37076,1.2755275,6.014645,-2.211815,-1.3958097,2781.081,62.60841,-23.75738
South Africa,ZAF,2015,123.21036,-6.1718645,0.47466755,-11.28751,10.337639,188.08632,-67.09769,-13.092136
South Africa,ZAF,2016,39.22261,7.533753,-15.374577,22.791529,-4.115665,37.056328,73.80411,4.7275543
South Africa,ZAF,2017,51.400112,-1.6293705,9.748375,-5.543727,-0.20668507,39.390827,91.105545,16.553043
South Africa,ZAF,2018,22.656012,-5.1004114,9.969294,-18.410486,0.045776367,9.364021,-40.371037,11.639273
South Africa,ZAF,2019,9.156227,6.578636,-3.3919752,17.409325,-1.0358155,4.11402,-16.738277,0
South Africa,ZAF,2020,22.446465,-5.357027,-6.820762,2.5998354,-18.305206,4.640889,-28.647041,0.2739787
South Africa,ZAF,2021,-4.7434807,-0.7913828,-2.949655,-25.271654,7.949686,17.147255,101.59883,-0.2732277
South Africa,ZAF,1966,,-1.2653649,,,8.658112,,-2.702707,
South Africa,ZAF,1967,,2.8876543,,,8.989727,,-27.777773,
South Africa,ZAF,1968,,4.6750307,,,8.700382,,-7.6923075,
South Africa,ZAF,1969,,0.9840131,,,9.935594,,-12.5,
South Africa,ZAF,1970,,3.3047557,,,8.366144,,19.047619,
South Africa,ZAF,1971,,6.9384694,,,9.298075,,348,
South Africa,ZAF,1972,,0.7082701,49.05957,,8.9960575,,644.6428,
South Africa,ZAF,1973,,6.5226436,8.323681,,10.325802,,18.105518,
South Africa,ZAF,1974,,4.755664,17.313253,,-2.5570452,,14.923859,
South Africa,ZAF,1975,,6.729245,31.4749,,6.2413096,,-1.0600686,
South Africa,ZAF,1976,,4.994583,0.99776983,,1.1134744,,67.50001,
South Africa,ZAF,1977,,3.5957336,-4.1986704,,-0.97212195,,3.6247253,
South Africa,ZAF,1978,,-2.8754652,2.578032,,5.030048,,-1.9032955,
South Africa,ZAF,1979,,6.6621065,23.617722,,-5.2277384,,-40.010483,
South Africa,ZAF,1980,,8.044708,13.20945,,2.8426647,,-13.286722,
South Africa,ZAF,1981,,18.54682,-2.9631793,,8.35861,,66.63307,
South Africa,ZAF,1982,,9.633374,-8.970797,,1.3649344,,-38.535995,
South Africa,ZAF,1983,,1.5666604,13.311111,,1.0227442,,-41.437004,
South Africa,ZAF,1984,,7.752824,0.3140092,,8.877969,,-5.8823586,
South Africa,ZAF,1985,,2.694416,-5.584544,35.414017,-2.307701,,11.428571,
South Africa,ZAF,1986,,1.3908863,4.920268,65.625595,-3.4682631,,160.09615,
South Africa,ZAF,1987,,1.7545342,-7.488215,-29.944342,5.786574,,-0.3696859,
South Africa,ZAF,1988,,8.196152,0.87828636,70.14756,10.155285,,95.54731,
South Africa,ZAF,1989,,-6.673259,1.9347429,5.775273,3.609717,,-12.745094,
South Africa,ZAF,1990,,3.5745025,879.46747,-23.876022,0.9702921,,-63.392532,
South Africa,ZAF,1991,,-1.8067181,1.171577,8.225822,0.8259773,,96.039604,
South Africa,ZAF,1992,,0.3813386,-7.6636734,1.5748024,3.2758713,,-62.0202,
South Africa,ZAF,1993,,0.39459467,-30.81506,-21.888458,4.0356994,,-80.5851,
South Africa,ZAF,1994,,3.214097,0.12743473,33.659542,4.364419,,635.61615,
South Africa,ZAF,1995,,3.7621498,1.231885,16.541195,6.642318,,-50.74488,
South Africa,ZAF,1996,,1.5419841,-12.909758,4.1943192,3.0036092,,149.33836,
South Africa,ZAF,1997,,2.2052526,-17.159838,7.4055314,1.6480803,,58.605015,143.33334
South Africa,ZAF,1998,,-3.003025,-0.18718243,7.5432897,1.5241861,,-23.757172,58.21918
South Africa,ZAF,1999,,4.4863462,27.601444,-5.6172314,1.3755918,,-54.48277,-14.7186165
South Africa,ZAF,2000,,-0.5424559,-3.9431512,1.3476729,1.6607523,,51.652897,142.38579
South America,,1999,52.941166,-1.2376666,-2.1973073,3.4054875,2.2217274,-1.734966,-0.26167035,11.9967575
South America,,2000,7156.593,0.81158876,5.8284283,10.286021,-2.555573,0.54974556,5.6824446,-3.891009
South America,,2001,44.56086,-5.8856606,3.9346695,74.57254,0.06477833,148.73158,-6.0466766,13.737226
South America,,2002,72.83359,-4.274994,0.23183823,-7.877964,-0.13298392,53.63598,4.900682,12.924004
South America,,2003,37.771927,4.549408,3.4845233,6.445527,-2.2661507,3.1670809,4.2933106,14.555383
South America,,2004,23.892939,5.1873684,12.306129,-6.901169,4.0626526,30.018402,3.2245994,5.4313064
South America,,2005,19.938828,-5.6878567,2.9474735,-14.127302,3.1156898,15.915573,5.919838,7.7169657
South America,,2006,-98.53506,15.60663,6.3711762,28.378178,1.7793894,69.638214,4.5548797,6.3527226
South America,,2007,16.259586,6.7120075,2.5553703,-8.714008,7.1235657,109.18746,3.5731316,25.690258
South America,,2008,63.655235,7.4510217,0.6304383,8.971846,3.5973787,68.24936,0.49678087,15.245163
South America,,2009,-20.828146,-16.22402,-4.5557795,-1.041913,-0.50459504,9.741378,2.7921796,13.051998
South America,,2010,5251.9473,23.011398,8.533549,2.805853,6.586623,80.80495,0.0051617622,32.592213
South America,,2011,252.36697,5.585301,3.890419,1.5010238,4.240644,22.173954,6.207013,4.787183
South America,,2012,220.71945,5.7484627,7.3125005,1.7272711,4.424536,85.810486,-2.0530462,12.239635
South America,,2013,116.68608,8.613598,3.6391973,-3.492415,4.6443105,32.013332,-3.1846404,14.01732
South America,,2014,176.03,4.6611905,3.530264,-3.5288155,0.0005245209,95.95966,-2.8888285,10.072481
South America,,2015,136.8,-2.1265388,4.1350365,4.215348,-4.5325756,75.40053,-2.5203168,6.1918974
South America,,2016,72.97015,-3.840381,-0.7437587,10.913396,-5.213201,49.791504,2.3536444,3.1019926
South America,,2017,73.11654,-0.49438477,0.29975176,-9.615779,-0.84632635,26.64225,2.5763154,4.16919
South America,,2018,85.82232,-2.2600114,-4.416895,3.292644,-3.6264658,16.05122,1.4100909,5.149448
South America,,2019,53.421547,-1.4610946,-4.88044,8.985829,-1.6326427,20.9988,-1.6983151,1.9540548
South America,,2020,38.566353,-11.394244,-9.172827,0.58277845,-10.691345,9.64464,-0.9941995,5.925083
South America,,2021,47.230827,11.137379,11.336124,3.3224225,9.958124,27.93318,-5.1803827,-5.265832
South America,,1966,,1.0106444,5.962181,,6.1532974,,11.403465,
South America,,1967,,5.946958,7.5722575,,2.407372,,5.799699,
South America,,1968,,-4.111159,5.06618,,8.438492,,6.21202,
South America,,1969,,8.871126,3.3394456,,4.1548133,,7.83993,
South America,,1970,,11.10301,0.13017654,,2.9727697,,17.675663,
South America,,1971,,-7.0177436,2.319932,,6.309831,,11.037195,82.400635
South America,,1972,,-2.1270454,5.951643,,6.662965,,13.560522,9.046745
South America,,1973,,4.4340014,15.29845,,10.24872,,12.901152,1.5122533
South America,,1974,,9.265291,7.008004,,4.542923,,15.170849,6.19241
South America,,1975,,4.903114,0.14880896,142.95366,0.7426381,,9.013784,22.547222
South America,,1976,,0.7382393,17.180908,2.185142,5.044079,,11.518145,1.1420369
South America,,1977,,13.991917,7.2776675,-36.353035,4.2627454,,11.205542,16.578674
South America,,1978,,7.2067738,2.259469,76.90898,4.6402335,,9.813917,11.02798
South America,,1979,,5.8827877,7.9325438,-7.044196,5.7374716,,13.386286,23.37606
South America,,1980,,5.8390856,5.8825254,-13.075781,0.30834675,,12.263119,-0.7213056
South America,,1981,,-1.2645066,2.5126815,20.341885,-1.5458286,,1.0279894,1.7507553
South America,,1982,,0.27372837,10.018026,-33.59375,-1.1146247,,8.41279,18.622292
South America,,1983,,10.336077,3.5569787,82.08556,-3.4309685,,7.5647473,30.928158
South America,,1984,,15.434957,8.270681,84.55213,-1.4466524,,10.223997,-4.123789
South America,,1985,,14.736319,2.0791054,45.560146,0.4500985,,8.261431,7.365954
South America,,1986,,1.4205933,8.637357,-35.98994,6.6446066,,7.565284,5.1567674
South America,,1987,,9.477305,-0.18058419,27.036726,2.5866628,,6.7828774,8.305395
South America,,1988,,-0.7348299,7.8338027,-13.874703,3.0700922,,3.7606478,-3.3643544
South America,,1989,,8.246506,4.043722,7.2275996,-1.22872,,2.596116,0.868845
South America,,1990,,-16.158026,3.5534143,38.564564,-1.1857331,,3.87702,26.05611
South America,,1991,,5.8110595,1.65416,-3.3620477,1.4594436,,7.063031,3.6783814
South America,,1992,,5.2063465,3.520596,-3.8921475,8.717847,,2.0399213,30.324411
South America,,1993,,1.0950565,7.1538806,-7.3303165,1.2108922,,7.754278,0.84228516
South America,,1994,,6.5745234,4.1724443,1.1962891,7.3298454,,6.2646627,6.628132
South America,,1995,,1.5947223,10.293901,15.621233,3.285122,,3.669095,4.7299504
South America,,1996,,2.8714657,10.467672,3.1403184,1.7119646,,3.624916,13.608599
South America,,1997,,7.6089025,1.3545513,12.583458,6.82075,59.6938,5.8446765,6.202936
South America,,1998,,-2.136761,7.8983307,-3.7017047,3.6257982,98.21279,2.2609472,-3.9148867
South Korea,KOR,1991,0,0.33990145,15.845192,6.4745903,21.602749,,-25.574589,
South Korea,KOR,1992,100,-2.6274204,30.810965,0.38973093,21.011782,,-11.147243,
South Korea,KOR,1993,0,9.629536,24.929058,2.8444767,9.804082,,36.48491,
South Korea,KOR,1994,0,2.6803493,33.112,0.8818865,9.768688,0,-44.504677,
South Korea,KOR,1995,0,3.629136,20.937252,14.284062,9.106445,-100,17.63916,
South Korea,KOR,1996,50,16.746807,32.117664,10.287678,6.999612,,-12.158531,61.199997
South Korea,KOR,1997,0,8.8081,21.52481,4.276407,9.930098,,16.07169,-80.645164
South Korea,KOR,1998,33.333336,3.2158136,-6.4494314,16.34977,-16.794598,100,52.076412,-25.64103
South Korea,KOR,1999,14.299989,5.8431745,21.758926,14.912438,7.2613,191.94998,-2.807814,50
South Korea,KOR,2000,15.573061,12.494397,12.315262,5.724573,2.409315,185.75099,-3.5993636,-9.195394
South Korea,KOR,2001,17.03255,6.522119,9.844648,2.9085755,0.01732111,-24.543,-41.890305,11.392403
South Korea,KOR,2002,13.90686,7.4501157,11.122334,6.2157154,1.7744422,18.196976,38.74947,103.4091
South Korea,KOR,2003,10.051107,4.057944,4.7404647,8.873725,0.8399248,67.09226,51.126278,5.027926
South Korea,KOR,2004,27.347778,4.0567636,17.181946,0.8043766,-0.70518255,90.79832,-11.759054,55.781494
South Korea,KOR,2005,45.856976,3.0021548,7.0685267,12.289513,0.509429,173.7827,-14.7939625,-11.286772
South Korea,KOR,2006,115.445496,3.3887863,5.4323792,1.3420582,0.104641914,83.936165,-5.601555,-7.12955
South Korea,KOR,2007,129.76918,5.2965045,8.308339,-3.9070666,2.6760697,57.230507,4.7327995,59.1048
South Korea,KOR,2008,298.87625,10.807169,2.9080033,5.611396,-4.642433,16.077316,-15.462327,70.11424
South Korea,KOR,2009,99.14216,3.7748933,-4.9423933,-2.111262,1.1878967,57.178795,-8.369094,-17.457586
South Korea,KOR,2010,36.59383,12.459803,26.837337,0.55823326,2.1749258,19.201351,30.883228,435.69202
South Korea,KOR,2011,19.306755,8.48515,7.6171875,4.123533,1.013124,5.6226134,24.869787,101.08581
South Korea,KOR,2012,22.131752,-3.6457062,8.428394,-2.8410912,3.5806537,5.7801604,-13.672781,13.284349
South Korea,KOR,2013,47.95599,1.1255383,4.6587706,-7.678795,0.15244484,25.792004,8.06818,11.64378
South Korea,KOR,2014,61.57527,3.5008073,-9.043657,12.697828,-0.3915429,-0.22836328,-35.85341,47.820282
South Korea,KOR,2015,57.00618,1.1878133,-8.707851,5.342436,4.811764,17.18657,-22.014082,8.19478
South Korea,KOR,2016,30.406105,-4.5689106,4.3679595,-1.6795814,9.021414,25.379408,32.649006,-0.07735491
South Korea,KOR,2017,40.284775,5.739188,4.434383,-8.375793,-0.9836972,28.866959,-1.3159275,21.315992
South Korea,KOR,2018,31.237507,0.5501509,16.17403,-10.053086,-0.32359958,13.640523,19.602442,2.2357345
South Korea,KOR,2019,39.469124,-5.19799,-3.0623794,9.2913265,-0.84711313,8.69329,-16.989225,-5.9956255
South Korea,KOR,2020,36.255028,-12.058914,2.6831746,9.782803,-5.4687023,17.566717,39.03464,-37.08843
South Korea,KOR,2021,13.047493,0.38594007,8.708167,-1.3537526,6.527567,0.54267645,-21.203583,76.735756
South Korea,KOR,1966,,13.226986,,,49.725388,,38.694336,
South Korea,KOR,1967,,-4.601395,,,73.35637,,-3.2629907,
South Korea,KOR,1968,,-5.589831,,,47.844887,,-2.48518,
South Korea,KOR,1969,,4.4356346,,,35.71893,,53.688873,
South Korea,KOR,1970,,6.7311406,,,24.907887,,-14.548558,
South Korea,KOR,1971,,1.065898,,,12.941206,,8.134127,
South Korea,KOR,1972,,2.4960518,,,4.381609,,3.6440015,
South Korea,KOR,1973,,26.462006,,,23.093271,,-6.111574,
South Korea,KOR,1974,,3.1326294,,,3.2976627,,48.377586,
South Korea,KOR,1975,,5.65418,,,13.347602,,-11.703342,
South Korea,KOR,1976,,11.474789,,,12.261224,,6.2901974,
South Korea,KOR,1977,,9.166014,,,19.14959,,-22.135662,
South Korea,KOR,1978,,1.186347,,3152.4224,14.349961,,29.78289,
South Korea,KOR,1979,,19.6988,,35.602154,12.50943,,27.03389,
South Korea,KOR,1980,,11.449814,,10.319161,-0.9391248,,-16.366095,
South Korea,KOR,1981,,15.495098,,-16.67884,-0.9950757,,35.27082,
South Korea,KOR,1982,,1.3539553,,30.376995,-0.736624,,-33.9663,
South Korea,KOR,1983,,6.734371,,137.34106,4.628396,,33.743835,
South Korea,KOR,1984,,20.471048,,31.533539,0.42972565,,-12.904239,
South Korea,KOR,1985,,10.847628,,42.00523,5.718553,,59.3963,
South Korea,KOR,1986,,5.9390306,,69.06922,8.929515,,-2.3575187,
South Korea,KOR,1987,,1.3240576,2994.1172,38.864372,5.1234365,,27.508808,
South Korea,KOR,1988,,6.444454,29.182507,2.0004988,19.56128,,-49.885345,
South Korea,KOR,1989,,-2.6619136,-3.2376707,18.115652,14.256883,,49.150635,
South Korea,KOR,1990,,-1.5037239,14.942956,11.657059,21.210718,,58.029522,
South and Central America (BP),,1999,647.1177,-0.7959604,-1.3478577,3.4054875,1.381588,33.31126,0.28619766,17.31056
South and Central America (BP),,2000,1583.1367,1.8436551,6.2807918,10.286021,0.0015735626,69.80673,5.3932667,0.62760115
South and Central America (BP),,2001,72.44699,-5.3346753,4.939127,74.572525,0.6287813,27.319324,-6.1935306,11.115026
South and Central America (BP),,2002,63.27157,-0.4382789,1.0018468,-7.877964,0.050771236,42.953075,4.971385,10.584629
South and Central America (BP),,2003,38.436234,5.977404,5.1488757,6.445539,-1.6410887,-3.4365714,4.368198,10.793888
South and Central America (BP),,2004,28.127659,6.0752153,11.709428,-6.901169,3.3698559,22.63993,3.3091068,5.565417
South and Central America (BP),,2005,67.68223,-6.4789176,3.8521886,-14.127302,2.3735762,-2.045095,5.9812903,5.958271
South and Central America (BP),,2006,-54.198994,15.998924,8.160472,28.378164,1.9825816,45.366776,4.5277834,6.3729644
South and Central America (BP),,2007,32.024563,7.116735,2.6382685,-8.713997,5.469513,50.100266,3.4253716,22.211206
South and Central America (BP),,2008,37.24129,6.363213,0.21346807,8.971846,2.393961,43.821823,0.76106787,13.143576
South and Central America (BP),,2009,64.60954,-15.385324,-3.9588213,-1.041913,-1.311183,24.394512,2.5370479,11.920047
South and Central America (BP),,2010,151.26117,20.561064,8.417606,2.805853,5.197644,65.96294,0.34000874,28.092407
South and Central America (BP),,2011,113.68296,6.646192,3.293705,1.5010238,3.885305,25.400103,5.9630632,4.3435216
South and Central America (BP),,2012,156.17374,5.2315474,6.34923,1.7272592,3.3469915,77.30142,-1.7577827,12.3414755
South and Central America (BP),,2013,57.667065,9.272039,3.412962,-3.492403,3.4258008,33.059753,-3.1419992,13.348902
South and Central America (BP),,2014,108.46021,4.8915505,3.1689405,-3.5288334,-0.048214197,82.57841,-2.9342532,9.154213
South and Central America (BP),,2015,157.6601,-1.554966,3.0293345,4.2153597,-2.8389513,68.98893,-2.3543239,5.750954
South and Central America (BP),,2016,70.74144,-3.1250536,-2.057302,10.913396,-3.6485612,43.613125,2.411735,3.7505984
South and Central America (BP),,2017,56.480885,-2.11218,0.94558,-9.615779,-0.91680884,24.2262,3.2376409,3.2811403
South and Central America (BP),,2018,67.68844,-1.0579169,-4.032743,3.292644,-3.199941,17.24403,1.2717962,5.34935
South and Central America (BP),,2019,49.6176,2.229786,-3.5158336,8.985842,-1.0501325,19.694674,-2.496475,3.3905983
South and Central America (BP),,2020,36.104668,-7.571161,-9.579259,0.58277845,-11.888671,8.431255,-0.16723871,4.645133
South and Central America (BP),,2021,43.092537,11.144519,10.961449,3.3224225,10.217989,26.617992,-4.5097647,-4.173499
South and Central America (BP),,1966,,1.0235786,6.8510175,,5.2245736,,11.376214,
South and Central America (BP),,1967,,5.9053183,7.8089356,216.66666,2.885878,,5.781126,
South and Central America (BP),,1968,,-4.085934,5.0529003,-52.63158,6.814277,,6.3420415,
South and Central America (BP),,1969,,8.815039,3.0923963,183.33334,3.8485527,,7.934296,
South and Central America (BP),,1970,,10.827398,2.0240188,-11.764699,5.3552985,,17.524338,
South and Central America (BP),,1971,,-7.0666075,1.848805,-6.666672,5.2458405,,11.315393,277.1694
South and Central America (BP),,1972,,-2.0356834,5.699837,73.809525,7.808423,,13.172806,-0.50098896
South and Central America (BP),,1973,,4.3761015,13.50149,-36.986298,9.526944,,12.476385,6.2621593
South and Central America (BP),,1974,,9.1578245,5.7581663,2208.6958,3.3716202,,14.894497,4.936135
South and Central America (BP),,1975,,4.9370766,-0.5042851,139.3597,-0.13722181,,8.471656,20.258749
South and Central America (BP),,1976,,0.6360769,16.900635,1.8882751,4.498458,,11.65346,17.058956
South and Central America (BP),,1977,,14.277828,7.8844666,-36.795364,4.3578625,,10.585176,9.530771
South and Central America (BP),,1978,,7.1610928,3.3918858,76.90898,3.8146615,,10.524643,10.860062
South and Central America (BP),,1979,,5.7611704,7.6083302,-7.044196,4.5538783,,13.653696,7.3235273
South and Central America (BP),,1980,,6.0210586,6.403482,-13.075781,2.0327568,,12.045944,0.5162597
South and Central America (BP),,1981,,-1.2685537,3.0866861,20.341885,-1.0886073,,1.4900327,10.852361
South and Central America (BP),,1982,,0.57629347,10.970902,-33.59375,-3.434211,,7.703531,13.141691
South and Central America (BP),,1983,,11.201822,3.559053,82.08556,-3.6840558,,7.68193,15.0751
South and Central America (BP),,1984,,14.8325205,7.954812,84.55213,-0.04361272,,10.332668,-2.7484834
South and Central America (BP),,1985,,15.871692,2.12425,45.560158,-0.8865535,,8.371151,-1.7408609
South and Central America (BP),,1986,,0.9702444,8.066964,-35.989944,4.8553705,,7.9359293,3.1525135
South and Central America (BP),,1987,,10.227919,0.36342144,27.036726,2.5893092,,6.7066193,6.932831
South and Central America (BP),,1988,,-0.91809034,8.479822,-13.874698,2.3631215,,3.8874984,-0.93241334
South and Central America (BP),,1989,,8.005905,3.6995053,7.2275996,0.03414154,,2.3980498,4.3875933
South and Central America (BP),,1990,,-15.984612,3.5624743,38.564564,-0.81653,,3.8704276,20.208418
South and Central America (BP),,1991,,5.838263,1.6028881,-3.3620477,1.0352969,,6.7331314,0.8850455
South and Central America (BP),,1992,,4.9085975,2.8729796,-3.8921475,6.898606,,1.838696,27.546764
South and Central America (BP),,1993,,1.188004,7.5965524,-7.3303165,1.276052,,7.92979,-4.153788
South and Central America (BP),,1994,,5.9925556,5.090201,1.1962891,6.9702744,352.94113,5.783677,5.2221775
South and Central America (BP),,1995,,1.5719652,10.002935,15.621233,3.238833,0,3.5695195,2.396381
South and Central America (BP),,1996,,2.9335737,10.699856,3.1403184,1.8614173,439.6655,3.9853096,12.461842
South and Central America (BP),,1997,,7.385516,2.065456,12.583458,6.468582,145.21379,5.5134296,5.2721143
South and Central America (BP),,1998,,-1.9926667,7.1965337,-3.7017047,4.1849017,8.206261,2.3296833,-5.864036
Spain,ESP,1990,-0.9999931,-0.6207228,15.576994,-3.3104062,-3.2301128,7.692313,31.345284,-6.2283754
Spain,ESP,1991,16.666676,4.096389,12.658381,2.4139404,2.1646857,7.1428537,7.350278,0
Spain,ESP,1992,14.285719,2.0251036,4.560244,0.36705732,12.082911,586.6667,-30.650246,6.088555
Spain,ESP,1993,12.499989,-10.047054,-1.9091666,0.49836636,-4.622966,12.621355,28.842497,0.69565773
Spain,ESP,1994,11.111116,3.094697,9.641064,-1.3325036,5.042243,50.862076,15.600765,10.362697
Spain,ESP,1995,50,0.23781061,22.63831,0.25672913,6.376922,54.28573,-17.98439,58.215965
Spain,ESP,1996,-19.999998,-15.500611,11.91231,1.5778542,2.6970744,34.81481,72.21357,7.1216464
Spain,ESP,1997,8.333338,14.525497,30.84824,-1.832062,3.9068222,103.846146,-12.622476,35.08773
Spain,ESP,1998,15.384615,-4.7071576,2.660346,6.6819787,8.382809,82.21024,-2.2226632,4.647982
Spain,ESP,1999,13.333344,12.074768,14.474165,-0.23900867,3.4788013,102.95859,-32.76577,12.6061325
Spain,ESP,2000,5.8823466,6.799984,14.52105,5.6990385,1.3147116,72.26677,29.335606,-13.399071
Spain,ESP,2001,33.333336,-8.444792,7.758844,2.4145603,4.1931987,42.987083,38.745354,9.243131
Spain,ESP,2002,25,12.677372,14.337074,-1.0862052,0.82616806,38.21572,-44.13435,58.55303
Spain,ESP,2003,36.66668,-6.801552,13.875318,-1.810652,2.3661852,29.254972,79.11868,23.124516
Spain,ESP,2004,36.585365,4.57052,17.88392,2.7975798,2.3587346,30.020702,-22.843086,4.585421
Spain,ESP,2005,-26.785713,-2.5464416,18.56184,-9.538406,0.86199045,34.878983,-43.57874,-20.330328
Spain,ESP,2006,190.24391,-12.699265,4.655099,4.4960737,0.6633043,10.01606,44.863476,4.560864
Spain,ESP,2007,326.89075,11.88854,1.7619729,-8.354121,0.739789,18.332827,5.1873326,4.470086
Spain,ESP,2008,407.48035,-32.604683,9.8354225,7.0232034,-3.4650624,19.508123,-13.590134,12.31885
Spain,ESP,2009,135.33492,-30.168837,-10.554868,-10.533124,-6.177717,14.996969,11.98572,4.725313
Spain,ESP,2010,16.441488,-26.861084,-0.30642152,16.777634,-2.684325,15.294086,59.51326,11.99348
Spain,ESP,2011,22.86253,85.457466,-7.0459485,-6.3012304,-4.5665026,-2.8578758,-27.214241,18.266655
Spain,ESP,2012,37.86347,21.1164,-1.2496889,6.476593,-6.5294266,16.588509,-32.8507,10.232771
Spain,ESP,2013,9.568691,-26.432997,-8.720732,-7.708907,-6.0060797,12.724627,79.021164,6.297195
Spain,ESP,2014,4.2875648,2.1233678,-9.246201,1.0111928,-0.2610445,-6.7317905,6.4956665,2.336979
Spain,ESP,2015,1.3559699,17.590952,3.7054539,0,3.36982,-5.1679373,-28.157473,6.4666986
Spain,ESP,2016,-1.5638769,-23.309772,2.024293,2.292931,3.3528566,-0.8332491,29.301952,-1.7259538
Spain,ESP,2017,4.9771667,28.131115,8.895529,-0.8648038,0.5168915,0.4354477,-49.64487,7.296431
Spain,ESP,2018,-11.009752,-14.313626,-0.67754984,-4.0370703,1.9170642,3.6008716,87.3922,1.6049147
Spain,ESP,2019,18.552149,-55.989212,14.214647,4.503083,0.089776516,4.308927,-34.507847,-8.719587
